protocol,flow_duration,total_packets,total_bytes,bytes_per_sec,mean_pkt_len,std_pkt_len,max_pkt_len,min_pkt_len,uplink_packet_count,uplink_byte_count,uplink_mean_size,uplink_std_size,downlink_packet_count,downlink_byte_count,downlink_mean_size,downlink_std_size,uplink_downlink_ratio,uplink_bytes_ratio,iat_mean,iat_std,iat_max,first_10_pkts_len_mean,first_10_pkts_len_std,pkt_len_entropy,label,source_file
tcp,0.07174205780029297,87,203025,2829929.9772687997,2333.6206896551726,3198.726640476094,11734,54,41,2950,71.95121951219512,81.22205372131334,46,200075,4349.45652173913,3274.5866895289364,0.8913043478260869,0.01474447082344121,0.0008342099744220112,0.00202926232165182,0.010508060455322266,524.8,1178.6084846122565,2.1614820953837057,common,common_www_jd_com_011.pcap
tcp,0.15200090408325195,19,6317,41558.963337087356,332.4736842105263,878.8654389801633,4007,54,9,1249,138.77777777777777,157.41578191230295,10,5068,506.8,1175.2066882042495,0.9,0.24644830307813734,0.008444494671291776,0.012224146730089243,0.02928900718688965,519.2,1172.2263262698038,0.7742433029172697,common,common_www_qq_com_006.pcap
tcp,1.3804140090942383,32,92054,66685.79092471064,2876.6875,7960.232426088057,41567,54,16,1658,103.625,124.15810233327505,16,90396,5649.75,10551.560740596626,1.0,0.018341519536262667,0.044529484164330266,0.0829228333144347,0.23969507217407227,360.5,695.4499622546542,0.9255636700495734,common,common_www_ietf_org_008.pcap
tcp,1.2014660835266113,26,17877,14879.32139334838,687.5769230769231,2015.7718539457196,10022,54,13,1482,114.0,135.07433850690117,13,16395,1261.1538461538462,2729.5505644746113,1.0,0.09039341262580054,0.04805864334106445,0.11359423035343455,0.46501588821411133,486.0,1071.5070695053766,0.6988272185521962,common,common_www_python_org_010.pcap
tcp,0.2701120376586914,25,8971,33212.14440407721,358.84,826.7025428774245,4150,54,12,1440,120.0,139.50448021479454,13,7531,579.3076923076923,1093.1949213633745,0.9230769230769231,0.19120966671092815,0.011254668235778809,0.02930529973224718,0.14615702629089355,615.6,1212.0772417630817,1.0263137138648348,common,common_y_qq_com_017.pcap
tcp,0.21719694137573242,86,97832,450429.9157268466,1137.5813953488373,1458.36724938284,5814,54,43,3117,72.48837209302326,79.45581545096512,43,94715,2202.6744186046512,1406.5953736450103,1.0,0.032909254078023545,0.0025552581338321462,0.008455857990796734,0.06305098533630371,629.9,1216.713807762532,1.163698219103619,common,common_www_xa_gov_cn_019.pcap
tcp,0.23195600509643555,22,8863,38209.8320598133,402.8636363636364,1134.0314768540898,5465,54,11,1494,135.8181818181818,149.72144935410628,11,7369,669.9090909090909,1551.454710588828,1.0,0.20274121319039218,0.011045524052211217,0.015032530287512634,0.044635772705078125,682.0,1601.7151432136739,0.5304060778306042,common,common_www_bing_com_001.pcap
tcp,0.12848997116088867,20,10092,78543.09491098963,504.6,1260.9450186269025,5284,54,10,1339,133.9,152.22053080974328,10,8753,875.3,1697.6326487199756,1.0,0.15297612247229522,0.006762630061099404,0.01004326451996878,0.02740001678466797,650.2,1551.9223434179946,0.5689955935892812,common,common_www_baidu_com_003.pcap
tcp,0.04669308662414551,50,171791,3679152.791564758,3435.82,6451.254370089588,25905,54,25,2153,86.12,104.04126873505531,25,169638,6785.52,7796.509547842547,1.0,0.012691731805373797,0.000952920135186643,0.0015253933098801759,0.007000923156738281,551.4,883.486864644857,1.7619931481492186,common,common_www_xidian_edu_cn_013.pcap
tcp,0.1646580696105957,34,27463,166788.0600382841,807.7352941176471,1549.7726267542212,7306,54,16,1658,103.625,124.15810233327505,18,25805,1433.611111111111,1921.0975201948406,0.8888888888888888,0.06425111412516954,0.004989638473048355,0.009415559589340672,0.026606082916259766,632.9,1217.8760569121966,1.294335777314108,common,common_mail_163_com_015.pcap
